index;time;month;year;day;DMA;Saint_Paul;Saint_Patrick;Saint_John;Saint_Peter;Saint_David;Saint_George;Saint_Andrew;Saint_Joseph;Saint_Mark;Saint_Luke
309;-8479;10;1926;15;395.830470859308;394.8;394.8;398.1;396.9004178728682;394.9038846843166;394.8;397.52308452563517;394.80515111124066;394.8;394.8
310;-8448;11;1926;15;366.4625539565084;374.8;374.8;348.1;357.8057099377025;373.9594784632566;374.8;352.76777065622474;374.7583228272346;374.8;374.8
311;-8418;12;1926;15;309.760867484901;332.40000000000003;332.40000000000003;259.90000000000003;286.2544558233495;330.11768496577156;332.40000000000003;272.5746581489248;332.28683164698543;332.40000000000003;332.40000000000003
312;-8387;1;1927;15;247.87141796661217;251.4;251.4;240.10000000000002;244.2076600110876;251.04427365673405;251.4;242.07549844252208;251.38236134635773;251.4;251.4
313;-8356;2;1927;15;151.0844373937402;155.3;155.3;141.8;146.70738142917543;154.87501720052296;155.3;144.16010875876532;155.27892727219728;155.3;155.3
314;-8328;3;1927;15;159.42528332388804;159.8;159.8;158.60000000000002;159.0362116825934;159.76222375115762;159.8;158.80978744522363;159.79812686863974;159.8;159.8
315;-8297;4;1927;15;193.53047085930797;192.5;192.5;195.8;194.60041787286823;192.6038846843166;192.5;195.22308452563516;192.50515111124065;192.5;192.5
316;-8267;5;1927;15;214.69027928237182;210.10000000000002;210.10000000000002;224.8;219.45640688823121;210.56275904831946;210.10000000000002;222.23010379601115;210.12294585916297;210.10000000000002;210.10000000000002
317;-8236;6;1927;15;228.9728278501919;226.10000000000002;226.10000000000002;235.3;231.95571043345083;226.38961790779177;226.10000000000002;233.69162958661923;226.11436067376187;226.10000000000002;226.10000000000002
318;-8206;7;1927;15;357.3911359898962;362.20000000000005;362.20000000000005;346.8;352.398049926615;361.7152048065226;362.20000000000005;349.4922722137027;362.1759614808769;362.20000000000005;362.20000000000005
319;-8175;8;1927;15;312.86952914069207;313.90000000000003;313.90000000000003;310.6;311.7995821271318;313.79611531568344;313.90000000000003;311.17691547436493;313.8948488887594;313.90000000000003;313.90000000000003
320;-8144;9;1927;15;331.3762277368481;333.0;333.0;327.8;329.6902506245713;332.83630292168294;333.0;328.7090789293023;332.9918830974389;333.0;333.0
321;-8114;10;1927;15;413.4896249291601;416.3;416.3;407.3;410.57158761945027;416.01667813368203;416.3;408.8734058391769;416.28595151479817;416.3;416.3
322;-8083;11;1927;15;397.3520777085121;400.1;400.1;391.3;394.4988856723514;399.82297417515576;400.1;392.8384412649729;400.0862637033582;400.1;400.1
323;-8053;12;1927;15;310.78841739989315;336.8;336.8;253.5;283.7803609666898;334.1776987261899;336.8;268.06274515593697;336.6699734647432;336.8;336.8
324;-8022;1;1928;15;206.10415541702426;211.60000000000002;211.60000000000002;194.0;200.39777134470276;211.04594835031145;211.60000000000002;197.07688252994586;211.57252740671646;211.60000000000002;211.60000000000002
325;-7991;2;1928;15;162.33981381175215;165.4;165.4;155.60000000000002;159.16239540784588;165.09149396778704;165.4;157.31326413599263;165.384702760558;165.4;165.4
326;-7962;3;1928;15;176.08698057287197;175.4;175.4;177.60000000000002;176.80027858191218;175.4692564562111;175.4;177.2153896837568;175.40343407416043;175.4;175.4
327;-7931;4;1928;15;215.43641392509593;214.0;214.0;218.60000000000002;216.92785521672542;214.14480895389588;214.0;217.79581479330963;214.00718033688094;214.0;214.0
328;-7901;5;1928;15;302.1296141517835;291.7;291.7;325.1;312.9587748344846;292.75143892611356;291.7;319.26091610794373;291.7521354895267;291.7;291.7
329;-7870;6;1928;15;209.98773610324;210.3;210.3;209.3;209.6635097354945;210.26851979263134;210.3;209.47482287101968;210.2984390571998;210.3;210.3
330;-7840;7;1928;15;280.12943874091224;286.0;286.0;267.2;274.0339830272962;285.408172101469;286.0;270.4866699751695;285.9706542753562;286.0;286.0
331;-7809;8;1928;15;295.8829263330041;298.1;298.1;291.0;293.5809191220108;297.8764905276825;298.1;292.24124238423957;298.08891730611856;298.1;298.1
332;-7778;9;1928;15;419.3902792823718;414.8;414.8;429.5;424.15640688823123;415.2627590483194;414.8;426.9301037960111;414.822945859163;414.8;414.8
333;-7748;10;1928;15;359.8219846143882;364.1;364.1;350.40000000000003;355.38008337627434;363.66872115904926;364.1;352.79507333296925;364.0786150836372;364.1;364.1
334;-7717;11;1928;15;508.63850510532876;526.5;526.5;469.3;490.09275687028395;524.6993321385122;526.5;479.2998682223241;526.4107140718285;526.5;526.5
335;-7687;12;1928;15;368.055754183196;367.40000000000003;367.40000000000003;369.5;368.73662955546166;367.4661084354742;367.40000000000003;369.13287197085873;367.40327797988044;367.40000000000003;367.40000000000003
336;-7656;1;1929;15;275.3829263330041;277.6;277.6;270.5;273.0809191220108;277.37649052768245;277.6;271.74124238423957;277.5889173061186;277.6;277.6
337;-7625;2;1929;15;154.73387074596417;158.20000000000002;158.20000000000002;147.1;151.13495806398868;157.85056969820778;158.20000000000002;149.04053386831814;158.18267353491777;158.20000000000002;158.20000000000002
338;-7597;3;1929;15;182.42415002833596;181.3;181.3;184.9;183.5913649522199;181.4133287465272;181.3;184.27063766432926;181.30561939408074;181.3;181.3
339;-7566;4;1929;15;185.03830275101606;186.10000000000002;186.10000000000002;182.70000000000002;183.93593310068124;185.99296729494654;186.10000000000002;183.29439776146685;186.09469279447933;186.10000000000002;186.10000000000002
340;-7536;5;1929;15;243.61961684612768;236.5;236.5;259.3;251.011978030726;237.21774872800563;236.5;255.31403854075197;236.5355894958446;236.5;236.5
341;-7505;6;1929;15;232.98773610324002;233.3;233.3;232.3;232.6635097354945;233.26851979263134;233.3;232.47482287101965;233.2984390571998;233.3;233.3
342;-7475;7;1929;15;284.4581219514564;295.2;295.2;260.8;273.3047349010099;294.11708086651777;295.2;266.81390676307603;295.14630356767304;295.2;295.2
343;-7444;8;1929;15;347.374716676112;347.0;347.0;348.20000000000005;347.7637883174067;347.0377762488424;347.0;347.9902125547765;347.00187313136024;347.0;347.0
344;-7413;9;1929;15;319.337169455464;318.90000000000003;318.90000000000003;320.3;319.79108637030777;318.94407229031617;318.90000000000003;320.0552479805725;318.9021853199203;318.90000000000003;318.90000000000003
345;-7383;10;1929;15;375.6889705759485;385.90000000000003;385.90000000000003;353.20000000000005;365.0867683506694;384.8705972190446;385.90000000000003;358.9167078823427;385.84895717043344;385.90000000000003;385.90000000000003
346;-7352;11;1929;15;393.1049109473923;399.6;399.6;378.8;386.36100249828513;398.94521168673174;399.6;382.4363157172088;399.5675323897558;399.6;399.6
347;-7322;12;1929;15;347.5140784889652;374.40000000000003;374.40000000000003;288.3;319.59818822607434;371.6895541455577;374.40000000000003;303.352249194792;374.26560282490266;374.40000000000003;374.40000000000003
348;-7291;1;1930;15;311.93160415486005;312.40000000000003;312.40000000000003;310.90000000000003;311.44526460324175;312.35277968894707;312.40000000000003;311.16223430652957;312.3976585857997;312.40000000000003;312.40000000000003
349;-7260;2;1930;15;182.3784943279522;187.0;187.0;172.20000000000002;177.57994408531826;186.5340929309437;187.0;174.78737849109086;186.97689804655698;187.0;187.0
350;-7232;3;1930;15;172.25132217814408;174.0;174.0;168.4;170.43565451876907;173.82371083873548;174.0;169.37900807771007;173.99125872031885;174.0;174.0
351;-7201;4;1930;15;199.5300930941239;198.0;198.0;202.9;201.11880229607706;198.15425301610648;198.0;202.04336793200372;198.00764861972098;198.0;198.0
352;-7171;5;1930;15;225.45197653135577;219.8;219.8;237.9;231.32047378755001;220.3697917533729;219.8;234.73570603454434;219.82825306468365;219.8;219.8
353;-7140;6;1930;15;220.4137749574961;222.10000000000002;222.10000000000002;216.70000000000002;218.66295257167016;221.93000688020922;222.10000000000002;217.64404350350614;222.0915709088789;222.10000000000002;222.10000000000002
354;-7110;7;1930;15;292.1711413785845;303.6;303.6;267.0;280.3044563190978;302.44782441030674;303.6;273.3985170793193;303.5428694935126;303.6;303.6
355;-7079;8;1930;15;304.81868590488835;313.0;313.0;286.8;296.3239550699553;312.1752185669409;313.0;291.38035922071487;312.9591032986347;313.0;313.0
356;-7048;9;1930;15;327.24321369840834;334.8;334.8;310.6;319.3969355989663;334.03817898167824;334.8;314.8307134786756;334.76222518423515;334.8;334.8
357;-7018;10;1930;15;371.5324608623844;381.40000000000003;381.40000000000003;349.8;361.2869076416254;380.4052254471501;381.40000000000003;355.324402724221;381.35067420751363;381.40000000000003;381.40000000000003
358;-6987;11;1930;15;402.7807609190563;410.40000000000003;410.40000000000003;386.0;394.86963754606523;409.6318829402045;410.40000000000003;390.26567805287954;410.3619129956751;410.40000000000003;410.40000000000003
359;-6957;12;1930;15;298.82473014783267;315.0;315.0;263.2;282.0298042986138;313.369325258303;315.0;272.25582471881796;314.9191431629495;315.0;315.0
360;-6926;1;1931;15;207.36660819637623;212.8;212.8;195.4;201.72506939760387;212.25224439178518;212.8;198.44191795574196;212.77283959527648;212.8;212.8
361;-6895;2;1931;15;181.37660550203208;183.5;183.5;176.70000000000002;179.17186620136246;183.28593458989306;183.5;177.88879552293363;183.4893855889586;183.5;183.5
362;-6867;3;1931;15;150.63198192004404;151.6;151.6;148.5;149.62688018003288;151.50241135715711;151.6;149.04195090016094;151.59516107731935;151.6;151.6
363;-6836;4;1931;15;227.27736103240014;230.4;230.4;220.4;224.03509735494478;230.0851979263133;230.4;222.14822871019652;230.38439057199798;230.4;230.4
364;-6806;5;1931;15;368.0593294807234;355.6;355.6;395.5;380.9959615537705;356.8560602740099;355.6;388.524567446316;355.66228161772807;355.6;355.6
365;-6775;6;1931;15;346.0780153856118;341.8;341.8;355.5;350.51991662372575;342.2312788409507;341.8;353.1049266670308;341.8213849163628;341.8;341.8
366;-6745;7;1931;15;366.99972341197235;374.90000000000003;374.90000000000003;349.6;358.79679630801024;374.10355075357273;374.90000000000003;354.02301863679725;374.8605081471549;374.90000000000003;374.90000000000003
367;-6714;8;1931;15;356.6402927540925;368.6;368.6;330.3;344.2224228694384;367.39430805778;368.6;336.9957159600527;368.5402158907523;368.6;368.6
368;-6683;9;1931;15;338.86650701921985;335.90000000000003;335.90000000000003;345.40000000000003;341.9466575128026;336.1990619700024;335.90000000000003;343.7391827253134;335.9148289566019;335.90000000000003;335.90000000000003
369;-6653;10;1931;15;398.46066513058827;404.3;404.3;385.6;392.3976320537467;403.7113201222059;404.3;388.8691876880675;404.2708103696362;404.3;404.3
370;-6622;11;1931;15;429.087358338056;428.90000000000003;428.90000000000003;429.5;429.2818941587033;428.91888812442124;428.90000000000003;429.3951062773882;428.9009365656802;428.90000000000003;428.90000000000003
371;-6592;12;1931;15;324.5558553603523;332.3;332.3;307.5;316.51504144026296;331.51929085725703;332.3;311.83560720128736;332.261288618555;332.3;332.3
372;-6561;1;1932;15;225.39821235123628;231.3;231.3;212.4;219.2703340008456;230.7050240807322;231.3;215.70415226227144;231.2704981810762;231.3;231.3
373;-6530;2;1932;15;116.32679438462411;118.7;118.7;111.10000000000001;113.86267398975802;118.46075042399812;118.7;112.42865381974936;118.68813683471846;118.7;118.7
374;-6501;3;1932;15;159.54019157693617;163.10000000000002;163.10000000000002;151.70000000000002;155.84401098463704;162.74112563599718;163.10000000000002;153.69298072962405;163.08220525207773;163.10000000000002;163.10000000000002
375;-6470;4;1932;15;198.45867512751178;193.4;193.4;209.60000000000002;203.71114228498956;193.90997935937244;193.4;206.76786948948168;193.42528727336327;193.4;193.4
376;-6440;5;1932;15;287.9427347560679;286.6;286.6;290.90000000000003;289.3369081373738;286.73536489168526;286.6;290.14826165461557;286.6067120540409;286.6;286.6
377;-6409;6;1932;15;308.4145304878641;311.1;311.1;302.5;305.62618372525253;310.8292702166295;311.1;304.00347669076905;311.0865758919183;311.1;311.1
378;-6379;7;1932;15;341.0018888259201;343.5;343.5;335.5;338.40807788395585;343.2481583410506;343.5;336.8985829681572;343.48751245759837;343.5;343.5
379;-6348;8;1932;15;245.54122369533184;242.20000000000002;242.20000000000002;252.9;249.01044583020914;242.53683821884476;242.20000000000002;251.02939528008974;242.21670208796215;242.20000000000002;242.20000000000002
380;-6317;9;1932;15;358.1806597419;357.40000000000003;357.40000000000003;359.90000000000003;358.99122566126385;357.4787005184217;357.40000000000003;359.46294282245094;357.4039023570005;357.40000000000003;357.40000000000003
381;-6287;10;1932;15;402.21415272268007;404.40000000000003;404.40000000000003;397.40000000000003;399.9445681484613;404.17963854841935;404.40000000000003;398.6237600971376;404.3890734003986;404.40000000000003;404.40000000000003
382;-6256;11;1932;15;713.2408728735893;742.5;742.5;648.8000000000001;682.8608622158323;739.5503045695558;742.5;665.1809030145414;742.353739659621;742.5;742.5
383;-6226;12;1932;15;246.85207770851213;249.60000000000002;249.60000000000002;240.8;243.99888567235138;249.32297417515574;249.60000000000002;242.33844126497294;249.58626370335824;249.60000000000002;249.60000000000002
384;-6195;1;1933;15;331.22067590796485;350.3;350.3;289.2;311.4104448387124;348.37655932977435;350.3;299.88167741930073;350.2046263949077;350.3;350.3
385;-6164;2;1933;15;121.41453048786411;124.10000000000001;124.10000000000001;115.5;118.62618372525249;123.82927021662945;124.10000000000001;117.003476690769;124.08657589191827;124.10000000000001;124.10000000000001
386;-6136;3;1933;15;136.70075553036804;137.70000000000002;137.70000000000002;134.5;135.66323115358236;137.59926333642028;137.70000000000002;135.0594331872629;137.69500498303938;137.70000000000002;137.70000000000002
387;-6105;4;1933;15;135.43301403843972;129.5;129.5;148.5;141.593315025605;130.0981239400047;129.5;145.17836545062664;129.5296579132038;129.5;129.5
388;-6075;5;1933;15;364.3111306012079;362.5;362.5;368.3;366.1916435341321;362.6825852027383;362.5;367.28602734808607;362.5090534682412;362.5;362.5
389;-6044;6;1933;15;286.72160684920414;290.5;290.5;278.40000000000003;282.79846779948315;290.1190894908391;290.5;280.51535673933785;290.48111259211754;290.5;290.5
390;-6014;7;1933;15;344.9763289140044;355.0;355.0;322.90000000000003;334.5686625093727;353.98948534346573;355.0;328.5118141597309;354.9498937361135;355.0;355.0
391;-5983;8;1933;15;320.4710402014281;323.5;323.5;313.8;317.3260444342964;323.1946419885239;323.5;315.49578184889066;323.4848588548381;323.5;323.5
392;-5952;9;1933;15;616.0224635567286;629.2;629.2;587.0;602.3401108378669;627.8715352490423;629.2;594.3775251570294;629.1341282138316;629.2;629.2
393;-5922;10;1933;15;368.70264435628815;372.20000000000005;372.20000000000005;361.0;365.07130903753813;371.84742167747095;372.20000000000005;362.9580161554201;372.18251744063775;372.20000000000005;372.20000000000005
394;-5891;11;1933;15;502.95736642108847;512.7;512.7;481.5;492.8415037474276;511.71781753009753;512.7;486.95447357581315;512.6512985846338;512.7;512.7
395;-5861;12;1933;15;247.81528601823214;251.5;251.5;239.70000000000002;243.98941487883482;251.12853355304972;251.5;241.76290987803193;251.48158087495761;251.5;251.5
396;-5830;1;1934;15;139.06169724898393;138.0;138.0;141.4;140.1640668993188;138.10703270505346;138.0;140.80560223853323;138.00530720552067;138.0;138.0
397;-5799;2;1934;15;70.4921681082919;68.4;68.4;75.10000000000001;72.66448477218704;68.61091738937009;68.4;73.92868676416835;68.41045831676135;68.4;68.4
398;-5771;3;1934;15;150.91377495749606;152.6;152.6;147.20000000000002;149.1629525716702;152.4300068802092;152.6;148.14404350350614;152.59157090887888;152.6;152.6
399;-5740;4;1934;15;149.91075283602387;147.6;147.6;155.0;152.3100279573409;147.83295353452814;147.6;153.7063107544546;147.61155097672147;147.6;147.6
400;-5710;5;1934;15;240.23754722064803;240.3;240.3;240.10000000000002;240.17270194709894;240.29370395852627;240.3;240.13496457420396;240.29968781143995;240.3;240.3
401;-5679;6;1934;15;116.51405154552373;110.30000000000001;110.30000000000001;130.20000000000002;122.96615626365997;110.92645612663651;110.30000000000001;126.72102486670896;110.33106276172403;110.30000000000001;110.30000000000001
402;-5649;7;1934;15;256.2182069625479;255.5;255.5;257.8;256.9639276083628;255.57240447694792;255.5;257.39790739665483;255.50359016844047;255.5;255.5
403;-5618;8;1934;15;292.749811117408;292.5;292.5;293.3;293.00919221160444;292.5251841658949;292.5;293.1601417031843;292.5012487542402;292.5;292.5
404;-5587;9;1934;15;212.6326362732557;206.20000000000002;206.20000000000002;226.8;219.3116994488138;206.8484922717946;206.20000000000002;223.1986488569952;206.23215542168415;206.20000000000002;206.20000000000002
405;-5557;10;1934;15;218.5010321183957;211.60000000000002;211.60000000000002;233.70000000000002;225.66643484557213;212.29571258284759;211.60000000000002;229.83641455046572;211.63449683588448;211.60000000000002;211.60000000000002
406;-5526;11;1934;15;336.52603885425606;337.90000000000003;337.90000000000003;333.5;335.09944283617574;337.76148708757785;337.90000000000003;334.2692206324865;337.89313185167913;337.90000000000003;337.90000000000003
407;-5496;12;1934;15;429.63180650917275;446.90000000000003;446.90000000000003;391.6;411.70208837284446;445.15914453251264;446.90000000000003;401.26770476738676;446.8136798631488;446.90000000000003;446.90000000000003
408;-5465;1;1935;15;197.47924985832026;203.10000000000002;203.10000000000002;185.10000000000002;191.64317523890057;202.53335626736398;203.10000000000002;188.24681167835377;203.07190302959637;203.10000000000002;203.10000000000002
409;-5434;2;1935;15;147.5048097702359;145.6;145.6;151.70000000000002;149.48259061348372;145.79202926494887;145.6;150.63358048678018;145.60952175108122;145.6;145.6
410;-5406;3;1935;15;226.61387613465246;236.70000000000002;236.70000000000002;204.4;216.14136445647156;235.683189301992;236.70000000000002;210.04677873393476;236.6495815475535;236.70000000000002;236.70000000000002
411;-5375;4;1935;15;210.90707636134005;212.0;212.0;208.5;209.77228407423067;211.88981927420966;212.0;209.1118800485688;211.9945367001993;212.0;212.0
412;-5345;5;1935;15;296.6825485678201;298.40000000000003;298.40000000000003;292.90000000000003;294.89930354521965;298.2268588594724;298.40000000000003;293.86152579060814;298.3914148145989;298.40000000000003;298.40000000000003
413;-5314;6;1935;15;138.88914598681976;132.8;132.8;152.3;145.21156015785778;133.41386404368905;132.8;148.89095401511682;132.83043838460395;132.8;132.8
414;-5284;7;1935;15;396.00350106381256;408.90000000000003;408.90000000000003;367.6;382.61295207592184;407.599867435674;408.90000000000003;374.82018457311165;408.83553306235166;408.90000000000003;408.90000000000003
415;-5253;8;1935;15;434.2395372237245;445.20000000000005;445.20000000000005;410.1;422.8591917158561;444.0950447213598;445.20000000000005;416.23628277278976;445.1452109077129;445.20000000000005;445.20000000000005
416;-5222;9;1935;15;302.8724500850078;299.5;299.5;310.3;306.3740948566597;299.83998623958166;299.5;308.4119129929878;299.5168581822422;299.5;299.5
417;-5192;10;1935;15;335.55424312245987;332.90000000000003;332.90000000000003;341.40000000000003;338.31016724829703;333.1675817626337;332.90000000000003;339.914005596333;332.91326801380177;332.90000000000003;332.90000000000003
418;-5161;11;1935;15;246.2780153856118;242.0;242.0;255.70000000000002;250.7199166237257;242.43127884095077;242.0;253.3049266670308;242.02138491636276;242.0;242.0
419;-5131;12;1935;15;242.16018618824785;239.10000000000002;239.10000000000002;248.9;245.33760459215415;239.40850603221298;239.10000000000002;247.18673586400743;239.11529723944201;239.10000000000002;239.10000000000002
420;-5100;1;1936;15;151.36358607490408;152.8;152.8;148.20000000000002;149.87214478327462;152.65519104610414;152.8;149.00418520669044;152.79281966311908;152.8;152.8
421;-5069;2;1936;15;145.8472679382762;150.5;150.5;135.6;141.01629505886768;150.03094491020684;150.5;138.20486077819282;150.476741952277;150.5;150.5
422;-5040;3;1936;15;67.79773340889587;64.8;64.8;74.4;70.91030653925306;65.10220999073921;64.8;72.72170043821136;64.81498505088193;64.8;64.8
423;-5009;4;1936;15;104.14009039977978;99.30000000000001;99.30000000000001;114.80000000000001;109.16559909983566;99.78794321421437;99.30000000000001;112.09024549919542;99.32419461340314;99.30000000000001;99.30000000000001
424;-4979;5;1936;15;590.8596330121925;603.6;603.6;562.8000000000001;577.6311972081746;602.3156075393583;603.6;569.9327731376019;603.5363135337517;603.6;603.6
425;-4948;6;1936;15;354.26217619132433;362.1;362.1;337.0;346.12409436091133;361.30984679504644;362.1;341.38805406259326;362.06082033571494;362.1;362.1
426;-4918;7;1936;15;329.0699069058761;330.6;330.6;325.70000000000005;327.481197703923;330.4457469838935;330.6;326.5566320679963;330.592351380279;330.6;330.6
427;-4887;8;1936;15;395.3227401447562;400.6;400.6;383.70000000000005;389.8433145298566;400.0679844954695;400.6;386.6545065202322;400.5736200666766;400.6;400.6
428;-4856;9;1936;15;355.5107528360239;353.20000000000005;353.20000000000005;360.6;357.9100279573409;353.43295353452817;353.20000000000005;359.30631075445467;353.2115509767215;353.20000000000005;353.20000000000005
429;-4826;10;1936;15;555.0406705192765;567.5;567.5;527.6;542.1040384462295;566.2439397259902;567.5;534.5754325536842;567.4377183822719;567.5;567.5
430;-4795;11;1936;15;380.99340258100034;388.8;388.8;363.8;372.8877433873619;388.0129948157833;388.8;368.1705717754913;388.76097642999497;388.8;388.8
431;-4765;12;1936;15;282.89481246458007;284.3;284.3;279.8;281.43579380972517;284.158339066841;284.3;280.58670291958845;284.2929757573991;284.3;284.3
432;-4734;1;1937;15;346.4500134717207;363.0;363.0;310.0;329.2660159812072;361.33154900946056;363.0;319.26561216404156;362.9172700315893;363.0;363.0
433;-4703;2;1937;15;113.21377495749607;114.9;114.9;109.5;111.46295257167016;114.73000688020919;114.9;110.44404350350612;114.8915709088789;114.9;114.9
434;-4675;3;1937;15;72.00961954047183;68.2;68.2;80.4;75.96518122696742;68.58405852989776;68.2;78.26716097356027;68.21904350216246;68.2;68.2
435;-4644;4;1937;15;230.59038045952818;234.4;234.4;222.20000000000002;226.6348187730326;234.01594147010223;234.4;224.33283902643976;234.38095649783753;234.4;234.4
436;-4614;5;1937;15;95.7805585647436;86.60000000000001;86.60000000000001;116.0;105.31281377646245;87.52551809663886;86.60000000000001;110.86020759202226;86.64589171832594;86.60000000000001;86.60000000000001
437;-4583;6;1937;15;148.40329870949984;144.5;144.5;157.0;152.45612830631907;144.89350259210835;144.5;154.81471411225436;144.51951178500252;144.5;144.5
438;-4553;7;1937;15;219.42566108907204;220.3;220.3;217.5;218.51782725938452;220.21185541936774;220.3;217.98950403885505;220.29562936015944;220.3;220.3
439;-4522;8;1937;15;194.60178764876375;188.70000000000002;188.70000000000002;207.60000000000002;200.72966599915446;189.29497591926784;188.70000000000002;204.29584773772862;188.72950181892384;188.70000000000002;188.70000000000002
440;-4491;9;1937;15;314.44575687754013;317.1;317.1;308.6;311.6898327517031;316.83241823736637;317.1;310.0859944036671;317.0867319861983;317.1;317.1
441;-4461;10;1937;15;282.9364139250959;281.5;281.5;286.1;284.42785521672545;281.64480895389585;281.5;285.29581479330966;281.50718033688094;281.5;281.5
442;-4430;11;1937;15;437.0625539565084;445.40000000000003;445.40000000000003;418.70000000000005;428.4057099377025;444.5594784632566;445.40000000000003;423.36777065622476;445.3583228272346;445.40000000000003;445.40000000000003
443;-4400;12;1937;15;177.7423569908839;175.9;175.9;181.8;179.6552925605826;176.08573322347513;175.9;180.7685450609841;175.9092095625212;175.9;175.9
444;-4369;1;1938;15;203.00528871257632;210.0;210.0;187.60000000000002;195.74261807507625;209.29484335494183;210.0;191.51603231084022;209.96503488127547;210.0;210.0
445;-4338;2;1938;15;107.38179303745204;108.10000000000001;108.10000000000001;105.80000000000001;106.63607239163731;108.02759552305207;108.10000000000001;106.2020926033452;108.09640983155954;108.10000000000001;108.10000000000001
446;-4310;3;1938;15;132.05056664777604;132.8;132.8;130.4;131.27242336518677;132.7244475023152;132.8;130.81957489044717;132.79625373727953;132.8;132.8
447;-4279;4;1938;15;157.23009309412396;155.70000000000002;155.70000000000002;160.60000000000002;158.8188022960771;155.8542530161065;155.70000000000002;159.74336793200374;155.707648619721;155.70000000000002;155.70000000000002
448;-4249;5;1938;15;292.74575687754015;295.40000000000003;295.40000000000003;286.90000000000003;289.9898327517031;295.1324182373664;295.40000000000003;288.3859944036671;295.3867319861983;295.40000000000003;295.40000000000003
449;-4218;6;1938;15;305.32263896759986;302.2;302.2;312.20000000000005;308.5649026450553;302.51480207368667;302.2;310.45177128980356;302.215609428002;302.2;302.2
450;-4188;7;1938;15;255.0721734969802;259.6;259.6;245.10000000000002;250.3708911646699;259.1435369931543;259.6;247.63493162978497;259.5773663293971;259.6;259.6
451;-4157;8;1938;15;411.9023677682605;423.3;423.3;386.8;400.0681053455483;422.1509724310436;423.3;393.1810347922173;423.2430255877926;423.3;423.3
452;-4126;9;1938;15;343.45245547369615;346.70000000000005;346.70000000000005;336.3;340.08050124914257;346.3726058433659;346.70000000000005;338.11815785860443;346.68376619487793;346.70000000000005;346.70000000000005
453;-4096;10;1938;15;285.81442931070774;280.1;280.1;298.40000000000003;291.7477718404512;280.67608779484664;280.1;295.20074146034045;280.1285652532437;280.1;280.1
454;-4065;11;1938;15;716.8876618695251;741.9000000000001;741.9000000000001;661.8000000000001;690.9171298131075;739.3784353897697;741.9000000000001;675.8033119686742;741.7749684817038;741.9000000000001;741.9000000000001
455;-4035;12;1938;15;354.2209524959925;365.40000000000003;365.40000000000003;329.6;342.6136485307022;364.2730085762017;365.40000000000003;335.8586587825036;365.3441182477528;365.40000000000003;365.40000000000003
456;-4004;1;1939;15;215.71793037452028;222.9;222.9;199.9;208.26072391637294;222.17595523052063;222.9;203.920926033452;222.86409831559536;222.9;222.9
457;-3973;2;1939;15;154.85990960022022;159.70000000000002;159.70000000000002;144.20000000000002;149.83440090016438;159.21205678578565;159.70000000000002;146.90975450080464;159.6758053865969;159.70000000000002;159.70000000000002
458;-3945;3;1939;15;233.41387613465244;243.5;243.5;211.20000000000002;222.94136445647155;242.48318930199198;243.5;216.84677873393477;243.44958154755346;243.5;243.5
459;-3914;4;1939;15;128.44122369533184;125.10000000000001;125.10000000000001;135.8;131.91044583020914;125.43683821884476;125.10000000000001;133.92939528008975;125.11670208796217;125.10000000000001;125.10000000000001
460;-3884;5;1939;15;135.21886131575963;127.10000000000001;127.10000000000001;153.1;143.64874687714368;127.91848539158539;127.10000000000001;148.55460535348908;127.14058451280525;127.10000000000001;127.10000000000001
461;-3853;6;1939;15;252.32868321054423;257.2;257.2;241.60000000000002;247.2707518737138;256.70890876504876;257.2;244.32723678790657;257.17564929231685;257.2;257.2
462;-3823;7;1939;15;170.71669590181187;168.0;168.0;176.70000000000002;173.5374653011981;168.27387780410743;168.0;175.17904102212904;168.01358020236174;168.0;168.0
463;-3792;8;1939;15;204.75980842306384;201.20000000000002;201.20000000000002;212.60000000000002;208.455989015363;201.55887436400283;201.20000000000002;210.60701927037601;201.21779474792228;201.20000000000002;201.20000000000002
464;-3761;9;1939;15;241.27650432487573;235.0;235.0;255.10000000000002;247.79345431656108;235.63275216811022;235.0;251.58606029250504;235.03137495028403;235.0;235.0
465;-3731;10;1939;15;370.87509444129597;371.0;371.0;370.6;370.74540389419786;370.9874079170525;371.0;370.6699291484079;370.9993756228799;371.0;371.0
466;-3700;11;1939;15;513.3347274534885;526.2;526.2;485.0;499.9766011023724;524.9030154564109;526.2;492.2027022860097;526.1356891566318;526.2;526.2
467;-3670;12;1939;15;120.61367378033971;113.9;113.9;135.4;127.5845406868688;114.57682445842639;113.9;131.64130827307753;113.93356027020435;113.9;113.9
468;-3639;1;1940;15;115.0230167327839;112.4;112.4;120.80000000000001;117.74651822184643;112.66443374189681;112.4;119.33148788343495;112.4131119195217;112.4;112.4
469;-3608;2;1940;15;159.037547220648;159.10000000000002;159.10000000000002;158.9;158.9727019470989;159.0937039585263;159.10000000000002;158.93496457420395;159.09968781144;159.10000000000002;159.10000000000002
470;-3579;3;1940;15;171.25915406985217;175.10000000000002;175.10000000000002;162.8;167.27116974658205;174.7127934493654;175.10000000000002;164.95032131354174;175.08080040355756;175.10000000000002;175.10000000000002
471;-3548;4;1940;15;140.65159876617173;134.5;134.5;154.20000000000002;147.0388582107589;135.12016008516275;134.5;150.75598944091288;134.53075057316397;134.5;134.5
