index;time;month;year;day;Salt_Cay;Grand_Turk;South_Caicos_and_East_Caicos;Middle_Caicos;Providenciales_and_West_Caicos;North_Caicos;TCA
88;-15206;5;1908;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;194.5;193.5;194.23767384235623;9.099276877448907e+35
89;-15175;6;1908;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;204.0;219.10000000000002;207.9611249804208;9.099276877448907e+35
90;-15145;7;1908;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;108.60000000000001;104.7;107.57692798518933;9.099276877448907e+35
91;-15114;8;1908;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;124.5;122.4;123.94911506894809;9.099276877448907e+35
92;-15083;9;1908;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;143.8;144.5;143.98362831035064;9.099276877448907e+35
93;-15053;10;1908;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;126.5;130.9;127.65423509363254;9.099276877448907e+35
94;-15022;11;1908;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;82.9;75.4;80.93255381767179;9.099276877448907e+35
95;-14992;12;1908;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;91.30000000000001;84.30000000000001;89.46371689649368;9.099276877448907e+35
96;-14961;1;1909;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;75.2;70.3;73.91460182754557;9.099276877448907e+35
97;-14930;2;1909;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;50.800000000000004;45.6;49.43590398025244;9.099276877448907e+35
98;-14902;3;1909;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;63.6;62.300000000000004;63.25897599506311;9.099276877448907e+35
99;-14871;4;1909;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;104.4;109.10000000000001;105.63293294092567;9.099276877448907e+35
100;-14841;5;1909;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;198.4;205.70000000000002;200.31498095079945;9.099276877448907e+35
101;-14810;6;1909;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;146.9;148.20000000000002;147.2410240049369;9.099276877448907e+35
102;-14780;7;1909;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;128.1;125.60000000000001;127.4441846058906;9.099276877448907e+35
103;-14749;8;1909;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;157.8;159.3;158.19348923646564;9.099276877448907e+35
104;-14718;9;1909;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;201.9;206.8;203.18539817245443;9.099276877448907e+35
105;-14688;10;1909;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;164.9;168.60000000000002;165.87060678328191;9.099276877448907e+35
106;-14657;11;1909;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;95.0;89.0;93.42604305413744;9.099276877448907e+35
107;-14627;12;1909;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;59.2;50.2;56.839064581206145;9.099276877448907e+35
108;-14596;1;1910;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;88.4;80.4;86.3013907388499;9.099276877448907e+35
109;-14565;2;1910;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;52.900000000000006;47.6;51.50967136448807;9.099276877448907e+35
110;-14537;3;1910;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;80.0;78.10000000000001;79.50158030047686;9.099276877448907e+35
111;-14506;4;1910;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;92.0;86.30000000000001;90.50474090143055;9.099276877448907e+35
112;-14476;5;1910;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;162.9;152.1;160.06687749744736;9.099276877448907e+35
113;-14445;6;1910;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;146.20000000000002;147.70000000000002;146.59348923646564;9.099276877448907e+35
114;-14415;7;1910;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;127.5;124.80000000000001;126.79171937436185;9.099276877448907e+35
115;-14384;8;1910;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;132.3;128.1;131.1982301378962;9.099276877448907e+35
116;-14353;9;1910;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;175.8;177.10000000000002;176.1410240049369;9.099276877448907e+35
117;-14323;10;1910;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;190.60000000000002;198.10000000000002;192.5674461823282;9.099276877448907e+35
118;-14292;11;1910;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;80.4;71.8;78.14399504426365;9.099276877448907e+35
119;-14262;12;1910;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;116.30000000000001;106.9;113.83413411814865;9.099276877448907e+35
120;-14231;1;1911;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;93.9;86.5;91.95878643343616;9.099276877448907e+35
121;-14200;2;1911;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;55.6;50.7;54.314601827545566;9.099276877448907e+35
122;-14172;3;1911;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;59.1;58.300000000000004;58.89013907388499;9.099276877448907e+35
123;-14141;4;1911;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;113.80000000000001;112.60000000000001;113.48520861082748;9.099276877448907e+35
124;-14111;5;1911;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;215.0;213.20000000000002;214.52781291624123;9.099276877448907e+35
125;-14080;6;1911;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;115.60000000000001;112.5;114.78678891130434;9.099276877448907e+35
126;-14050;7;1911;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;98.0;95.60000000000001;97.37041722165496;9.099276877448907e+35
127;-14019;8;1911;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;118.60000000000001;116.0;117.91795199012623;9.099276877448907e+35
128;-13988;9;1911;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;133.8;131.5;133.19664983741936;9.099276877448907e+35
129;-13958;10;1911;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;141.6;141.5;141.57376738423562;9.099276877448907e+35
130;-13927;11;1911;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;84.4;80.7;83.42939321671808;9.099276877448907e+35
131;-13897;12;1911;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;114.10000000000001;105.2;111.76529719697052;9.099276877448907e+35
132;-13866;1;1912;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;70.7;63.400000000000006;68.78501904920054;9.099276877448907e+35
133;-13835;2;1912;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;58.0;53.900000000000006;56.92446275366058;9.099276877448907e+35
134;-13806;3;1912;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;58.7;57.2;58.306510763534355;9.099276877448907e+35
135;-13775;4;1912;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;108.9;105.4;107.98185844824684;9.099276877448907e+35
136;-13745;5;1912;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;166.70000000000002;159.9;164.91618212802243;9.099276877448907e+35
137;-13714;6;1912;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;123.30000000000001;124.60000000000001;123.6410240049369;9.099276877448907e+35
138;-13684;7;1912;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;104.9;102.0;104.1392541428331;9.099276877448907e+35
139;-13653;8;1912;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;132.4;128.5;131.37692798518933;9.099276877448907e+35
140;-13622;9;1912;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;125.0;120.2;123.74083444330994;9.099276877448907e+35
141;-13592;10;1912;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;111.7;109.5;111.12288245318373;9.099276877448907e+35
142;-13561;11;1912;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;110.30000000000001;102.60000000000001;108.28008858614304;9.099276877448907e+35
143;-13531;12;1912;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;65.9;57.0;63.565297196970526;9.099276877448907e+35
144;-13500;1;1913;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;81.2;77.30000000000001;80.17692798518932;9.099276877448907e+35
145;-13469;2;1913;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;50.5;46.300000000000004;49.3982301378962;9.099276877448907e+35
146;-13441;3;1913;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;59.900000000000006;59.300000000000004;59.74260430541375;9.099276877448907e+35
147;-13410;4;1913;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;113.7;111.2;113.04418460589059;9.099276877448907e+35
148;-13380;5;1913;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;196.20000000000002;190.70000000000002;194.7572061329593;9.099276877448907e+35
149;-13349;6;1913;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;125.5;124.7;125.290139073885;9.099276877448907e+35
150;-13319;7;1913;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;168.5;171.0;169.1558153941094;9.099276877448907e+35
151;-13288;8;1913;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;133.8;131.1;133.09171937436184;9.099276877448907e+35
152;-13257;9;1913;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;145.0;144.70000000000002;144.92130215270686;9.099276877448907e+35
153;-13227;10;1913;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;123.4;120.4;122.61302152706872;9.099276877448907e+35
154;-13196;11;1913;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;121.7;120.5;121.38520861082748;9.099276877448907e+35
155;-13166;12;1913;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;66.5;58.300000000000004;64.34892550732116;9.099276877448907e+35
156;-13135;1;1914;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;59.400000000000006;56.400000000000006;58.61302152706872;9.099276877448907e+35
157;-13104;2;1914;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;55.900000000000006;52.6;55.03432367977559;9.099276877448907e+35
158;-13076;3;1914;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;56.800000000000004;53.7;55.98678891130434;9.099276877448907e+35
159;-13045;4;1914;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;117.7;122.10000000000001;118.85423509363255;9.099276877448907e+35
160;-13015;5;1914;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;183.5;181.0;182.84418460589058;9.099276877448907e+35
161;-12984;6;1914;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;139.0;139.20000000000002;139.05246523152874;9.099276877448907e+35
162;-12954;7;1914;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;103.7;100.0;102.72939321671808;9.099276877448907e+35
163;-12923;8;1914;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;109.80000000000001;103.5;108.1473452068443;9.099276877448907e+35
164;-12892;9;1914;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;128.3;127.30000000000001;128.03767384235624;9.099276877448907e+35
165;-12862;10;1914;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;132.3;135.4;133.11321108869566;9.099276877448907e+35
166;-12831;11;1914;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;121.10000000000001;128.0;122.91005048774196;9.099276877448907e+35
167;-12801;12;1914;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;68.7;61.5;66.81125166496491;9.099276877448907e+35
168;-12770;1;1915;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;81.5;78.4;80.68678891130435;9.099276877448907e+35
169;-12739;2;1915;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;72.5;72.9;72.6049304630575;9.099276877448907e+35
170;-12711;3;1915;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;53.5;51.1;52.870417221654975;9.099276877448907e+35
171;-12680;4;1915;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;123.60000000000001;127.10000000000001;124.51814155175316;9.099276877448907e+35
172;-12650;5;1915;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;198.3;193.0;196.90967136448805;9.099276877448907e+35
173;-12619;6;1915;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;247.3;263.8;251.62838160112207;9.099276877448907e+35
174;-12589;7;1915;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;129.4;129.8;129.50493046305752;9.099276877448907e+35
175;-12558;8;1915;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;174.4;173.5;174.1639064581206;9.099276877448907e+35
176;-12527;9;1915;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;211.20000000000002;217.3;212.80018956162695;9.099276877448907e+35
177;-12497;10;1915;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;141.9;147.4;143.34279386704068;9.099276877448907e+35
178;-12466;11;1915;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;116.30000000000001;107.5;113.99152981273491;9.099276877448907e+35
179;-12436;12;1915;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;67.8;59.5;65.62269289155677;9.099276877448907e+35
180;-12405;1;1916;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;68.8;61.0;66.75385597037865;9.099276877448907e+35
181;-12374;2;1916;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;85.2;85.9;85.38362831035063;9.099276877448907e+35
182;-12345;3;1916;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;55.300000000000004;51.1;54.1982301378962;9.099276877448907e+35
183;-12314;4;1916;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;112.7;105.80000000000001;110.88994951225804;9.099276877448907e+35
184;-12284;5;1916;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;307.70000000000005;324.3;312.0546142168864;9.099276877448907e+35
185;-12253;6;1916;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;139.4;139.9;139.53116307882186;9.099276877448907e+35
186;-12223;7;1916;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;197.9;202.20000000000002;199.02800247786817;9.099276877448907e+35
187;-12192;8;1916;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;164.3;164.4;164.32623261576438;9.099276877448907e+35
188;-12161;9;1916;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;149.0;147.4;148.58027814776997;9.099276877448907e+35
189;-12131;10;1916;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;167.70000000000002;174.9;169.5887483350351;9.099276877448907e+35
190;-12100;11;1916;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;126.60000000000001;126.9;126.67869784729314;9.099276877448907e+35
191;-12070;12;1916;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;58.5;49.0;56.007901502384264;9.099276877448907e+35
192;-12039;1;1917;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;63.1;55.800000000000004;61.18501904920054;9.099276877448907e+35
193;-12008;2;1917;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;55.5;50.5;54.18836921178119;9.099276877448907e+35
194;-11980;3;1917;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;62.800000000000004;62.7;62.773767384235626;9.099276877448907e+35
195;-11949;4;1917;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;125.7;127.5;126.17218708375877;9.099276877448907e+35
196;-11919;5;1917;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;215.20000000000002;213.9;214.8589759950631;9.099276877448907e+35
197;-11888;6;1917;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;167.0;172.9;168.5477243300982;9.099276877448907e+35
198;-11858;7;1917;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;117.60000000000001;113.60000000000001;116.55069536942494;9.099276877448907e+35
199;-11827;8;1917;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;131.9;128.3;130.95562583248247;9.099276877448907e+35
200;-11796;9;1917;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;213.60000000000002;217.8;214.7017698621038;9.099276877448907e+35
201;-11766;10;1917;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;122.5;123.10000000000001;122.65739569458626;9.099276877448907e+35
202;-11735;11;1917;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;105.4;99.2;103.77357782260867;9.099276877448907e+35
203;-11705;12;1917;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;69.60000000000001;62.400000000000006;67.71125166496492;9.099276877448907e+35
204;-11674;1;1918;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;53.0;45.6;51.05878643343616;9.099276877448907e+35
205;-11643;2;1918;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;63.300000000000004;59.300000000000004;62.25069536942496;9.099276877448907e+35
206;-11615;3;1918;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;74.10000000000001;74.0;74.07376738423562;9.099276877448907e+35
207;-11584;4;1918;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;103.80000000000001;104.30000000000001;103.93116307882188;9.099276877448907e+35
208;-11554;5;1918;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;263.3;262.0;262.9589759950631;9.099276877448907e+35
209;-11523;6;1918;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;137.6;141.8;138.7017698621038;9.099276877448907e+35
210;-11493;7;1918;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;112.30000000000001;112.30000000000001;112.3;9.099276877448907e+35
211;-11462;8;1918;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;155.70000000000002;155.9;155.75246523152876;9.099276877448907e+35
212;-11431;9;1918;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;137.5;139.9;138.12958277834502;9.099276877448907e+35
213;-11401;10;1918;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;144.1;143.8;144.02130215270685;9.099276877448907e+35
214;-11370;11;1918;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;79.80000000000001;73.4;78.12111259107994;9.099276877448907e+35
215;-11340;12;1918;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;68.2;61.900000000000006;66.5473452068443;9.099276877448907e+35
216;-11309;1;1919;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;77.5;73.8;76.52939321671808;9.099276877448907e+35
217;-11278;2;1919;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;53.400000000000006;48.900000000000006;52.21953229060308;9.099276877448907e+35
218;-11250;3;1919;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;58.400000000000006;57.800000000000004;58.24260430541374;9.099276877448907e+35
219;-11219;4;1919;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;136.6;135.6;136.33767384235622;9.099276877448907e+35
220;-11189;5;1919;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;281.6;290.8;284.01340065032264;9.099276877448907e+35
221;-11158;6;1919;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;154.4;158.0;155.34437416751754;9.099276877448907e+35
222;-11128;7;1919;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;144.70000000000002;148.5;145.6968393990463;9.099276877448907e+35
223;-11097;8;1919;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;117.9;112.0;116.3522756699018;9.099276877448907e+35
224;-11066;9;1919;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;153.9;156.3;154.529582778345;9.099276877448907e+35
225;-11036;10;1919;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;115.4;110.5;114.11460182754557;9.099276877448907e+35
226;-11005;11;1919;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;97.0;91.7;95.60967136448807;9.099276877448907e+35
227;-10975;12;1919;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;88.80000000000001;83.0;87.27850828566619;9.099276877448907e+35
228;-10944;1;1920;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;55.6;47.800000000000004;53.553855970378656;9.099276877448907e+35
229;-10913;2;1920;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;61.5;62.5;61.762326157643756;9.099276877448907e+35
230;-10884;3;1920;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;63.400000000000006;61.2;62.82288245318372;9.099276877448907e+35
231;-10853;4;1920;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;96.7;100.2;97.61814155175317;9.099276877448907e+35
232;-10823;5;1920;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;214.5;222.9;216.7035397242076;9.099276877448907e+35
233;-10792;6;1920;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;114.7;109.0;113.20474090143055;9.099276877448907e+35
234;-10762;7;1920;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;97.0;91.2;95.47850828566618;9.099276877448907e+35
235;-10731;8;1920;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;109.60000000000001;102.4;107.71125166496492;9.099276877448907e+35
236;-10700;9;1920;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;131.20000000000002;127.7;130.28185844824685;9.099276877448907e+35
237;-10670;10;1920;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;141.20000000000002;143.0;141.67218708375879;9.099276877448907e+35
238;-10639;11;1920;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;79.0;72.3;77.2424147437868;9.099276877448907e+35
239;-10609;12;1920;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;64.3;58.800000000000004;62.857206132959305;9.099276877448907e+35
240;-10578;1;1921;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;64.3;56.1;62.14892550732115;9.099276877448907e+35
241;-10547;2;1921;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;97.0;94.4;96.31795199012622;9.099276877448907e+35
242;-10519;3;1921;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;72.4;69.4;71.61302152706871;9.099276877448907e+35
243;-10488;4;1921;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;119.80000000000001;122.9;120.61321108869566;9.099276877448907e+35
244;-10458;5;1921;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;235.9;238.10000000000002;236.47711754681626;9.099276877448907e+35
245;-10427;6;1921;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;154.9;156.60000000000002;155.3459544679944;9.099276877448907e+35
246;-10397;7;1921;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;106.0;103.80000000000001;105.42288245318372;9.099276877448907e+35
247;-10366;8;1921;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;132.4;129.3;131.58678891130432;9.099276877448907e+35
248;-10335;9;1921;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;144.1;142.20000000000002;143.60158030047683;9.099276877448907e+35
249;-10305;10;1921;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;132.70000000000002;139.4;134.4575852562132;9.099276877448907e+35
250;-10274;11;1921;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;87.60000000000001;86.0;87.18027814776998;9.099276877448907e+35
251;-10244;12;1921;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;85.60000000000001;76.10000000000001;83.10790150238427;9.099276877448907e+35
252;-10213;1;1922;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;75.4;67.9;73.43255381767179;9.099276877448907e+35
253;-10182;2;1922;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;67.0;64.60000000000001;66.37041722165498;9.099276877448907e+35
254;-10154;3;1922;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;65.60000000000001;63.400000000000006;65.02288245318373;9.099276877448907e+35
255;-10123;4;1922;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;91.30000000000001;82.4;88.96529719697052;9.099276877448907e+35
256;-10093;5;1922;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;178.5;181.70000000000002;179.33944370446002;9.099276877448907e+35
257;-10062;6;1922;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;124.80000000000001;125.30000000000001;124.9311630788219;9.099276877448907e+35
258;-10032;7;1922;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;94.7;87.60000000000001;92.8374842807293;9.099276877448907e+35
259;-10001;8;1922;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;121.9;117.9;120.85069536942495;9.099276877448907e+35
260;-9970;9;1922;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;134.4;135.3;134.63609354187938;9.099276877448907e+35
261;-9940;10;1922;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;126.4;130.5;127.47553724633941;9.099276877448907e+35
262;-9909;11;1922;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;78.0;71.5;76.29487997531554;9.099276877448907e+35
263;-9879;12;1922;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;68.8;62.400000000000006;67.12111259107992;9.099276877448907e+35
264;-9848;1;1923;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;91.9;84.10000000000001;89.85385597037866;9.099276877448907e+35
265;-9817;2;1923;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;57.7;55.1;57.01795199012622;9.099276877448907e+35
266;-9789;3;1923;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;56.6;56.2;56.495069536942495;9.099276877448907e+35
267;-9758;4;1923;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;128.20000000000002;129.5;128.5410240049369;9.099276877448907e+35
268;-9728;5;1923;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;226.5;228.5;227.02465231528748;9.099276877448907e+35
269;-9697;6;1923;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;116.0;114.4;115.58027814776997;9.099276877448907e+35
